time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2019-06-10T00:00:00.0000000Z,2019-06-11T00:00:00.0000000Z,2019-06-10T00:10:52.6060000Z,2019-06-10T23:59:27.6480000Z,90.25,102.65,89.05,101.95,18617.01572782,2945
2019-06-11T00:00:00.0000000Z,2019-06-12T00:00:00.0000000Z,2019-06-11T00:01:05.7680000Z,2019-06-11T23:55:58.4500000Z,102.25,110.0,98.74,107.34,22838.75811761,3962
2019-06-12T00:00:00.0000000Z,2019-06-13T00:00:00.0000000Z,2019-06-12T00:00:36.3300000Z,2019-06-12T23:58:43.3390000Z,107.57,113.55,103.0,107.68,21919.69784508,3592
2019-06-13T00:00:00.0000000Z,2019-06-14T00:00:00.0000000Z,2019-06-13T00:01:05.8150000Z,2019-06-13T23:58:13.4970000Z,107.43,108.48,101.02,103.51,13571.99674717,2932
2019-06-14T00:00:00.0000000Z,2019-06-15T00:00:00.0000000Z,2019-06-14T00:00:35.9430000Z,2019-06-14T23:58:57.5480000Z,103.6,108.0,99.84,105.27,12012.10179237,2874
2019-06-15T00:00:00.0000000Z,2019-06-16T00:00:00.0000000Z,2019-06-15T00:03:55.8200000Z,2019-06-15T23:57:33.5960000Z,105.74,111.41,105.74,109.98,10097.37009683,3529
2019-06-16T00:00:00.0000000Z,2019-06-17T00:00:00.0000000Z,2019-06-16T00:04:11.5650000Z,2019-06-16T23:58:46.8220000Z,109.65,110.29,105.18,109.05,6939.63983024,3537
2019-06-17T00:00:00.0000000Z,2019-06-18T00:00:00.0000000Z,2019-06-17T00:00:20.6360000Z,2019-06-17T23:59:55.7850000Z,108.84,109.19,105.8,107.32,6323.75840974,1901
2019-06-18T00:00:00.0000000Z,2019-06-19T00:00:00.0000000Z,2019-06-18T00:05:18.9470000Z,2019-06-18T23:51:32.9430000Z,107.25,110.26,103.12,107.91,10397.53576431,1835
2019-06-19T00:00:00.0000000Z,2019-06-20T00:00:00.0000000Z,2019-06-19T00:02:37.9890000Z,2019-06-19T23:49:33.2820000Z,107.99,111.79,106.62,107.62,8931.83472587,1777
2019-06-20T00:00:00.0000000Z,2019-06-21T00:00:00.0000000Z,2019-06-20T00:00:07.6410000Z,2019-06-20T23:58:53.7930000Z,108.22,108.62,105.41,107.41,9653.47232213,1593
2019-06-21T00:00:00.0000000Z,2019-06-22T00:00:00.0000000Z,2019-06-21T00:00:04.6480000Z,2019-06-21T23:59:38.8050000Z,107.41,112.09,107.16,109.35,10999.6923199,2519
2019-06-22T00:00:00.0000000Z,2019-06-23T00:00:00.0000000Z,2019-06-22T00:00:20.7290000Z,2019-06-22T23:59:12.6430000Z,109.34,117.49,108.0,111.23,16974.38450654,4358
2019-06-23T00:00:00.0000000Z,2019-06-24T00:00:00.0000000Z,2019-06-23T00:00:28.4410000Z,2019-06-23T23:58:36.1940000Z,110.78,111.7,106.51,107.37,8118.36930992,1699
2019-06-24T00:00:00.0000000Z,2019-06-25T00:00:00.0000000Z,2019-06-24T00:05:32.8990000Z,2019-06-24T23:44:56.3120000Z,107.19,107.61,103.42,106.75,7153.23958489,2167
2019-06-25T00:00:00.0000000Z,2019-06-26T00:00:00.0000000Z,2019-06-25T00:00:06.6540000Z,2019-06-25T23:58:13.9000000Z,106.09,109.0,101.92,106.9,10540.46972209,2087
2019-06-26T00:00:00.0000000Z,2019-06-27T00:00:00.0000000Z,2019-06-26T00:00:11.6200000Z,2019-06-26T23:59:44.1230000Z,106.9,109.96,97.51,103.03,21028.24320227,4743
2019-06-27T00:00:00.0000000Z,2019-06-28T00:00:00.0000000Z,2019-06-27T00:00:20.6540000Z,2019-06-27T23:59:39.6860000Z,103.09,104.45,85.16,90.3,26054.92933495,5788
2019-06-28T00:00:00.0000000Z,2019-06-29T00:00:00.0000000Z,2019-06-28T00:01:54.6430000Z,2019-06-28T23:59:04.1850000Z,89.99,96.15,89.12,94.1,9682.55210785,2337
2019-06-29T00:00:00.0000000Z,2019-06-30T00:00:00.0000000Z,2019-06-29T00:00:08.9190000Z,2019-06-29T23:59:44.4960000Z,94.53,107.0,90.42,105.22,14273.69597901,2745
2019-06-30T00:00:00.0000000Z,2019-07-01T00:00:00.0000000Z,2019-06-30T00:01:20.3350000Z,2019-06-30T23:59:12.9680000Z,105.12,108.0,94.12,96.95,12948.56709856,2325
2019-07-01T00:00:00.0000000Z,2019-07-02T00:00:00.0000000Z,2019-07-01T00:01:26.8260000Z,2019-07-01T23:50:27.4940000Z,96.92,99.28,89.72,97.05,11144.16117348,1939
2019-07-02T00:00:00.0000000Z,2019-07-03T00:00:00.0000000Z,2019-07-02T00:02:14.7880000Z,2019-07-02T23:54:42.1240000Z,97.41,97.83,88.41,93.7,8663.03619969,1742
2019-07-03T00:00:00.0000000Z,2019-07-04T00:00:00.0000000Z,2019-07-03T00:00:43.1840000Z,2019-07-03T23:57:43.9970000Z,94.17,98.06,93.38,97.0,5338.86427242,1250
2019-07-04T00:00:00.0000000Z,2019-07-05T00:00:00.0000000Z,2019-07-04T00:00:22.2410000Z,2019-07-04T23:58:18.2330000Z,96.97,101.98,94.44,95.6,6758.35929483,1291
2019-07-05T00:00:00.0000000Z,2019-07-06T00:00:00.0000000Z,2019-07-05T00:00:37.6050000Z,2019-07-05T23:58:08.9800000Z,95.36,96.52,93.41,94.8,3033.74671598,866
2019-07-06T00:00:00.0000000Z,2019-07-07T00:00:00.0000000Z,2019-07-06T00:10:52.3030000Z,2019-07-06T23:55:06.9140000Z,95.36,97.58,93.76,94.22,2508.24916177,710
2019-07-07T00:00:00.0000000Z,2019-07-08T00:00:00.0000000Z,2019-07-07T00:02:34.9750000Z,2019-07-07T23:59:41.2010000Z,94.01,96.79,93.47,96.39,2392.17895325,785
2019-07-08T00:00:00.0000000Z,2019-07-09T00:00:00.0000000Z,2019-07-08T00:00:10.3190000Z,2019-07-08T23:50:49.7270000Z,96.32,100.45,94.74,98.57,4976.06020817,1084
2019-07-09T00:00:00.0000000Z,2019-07-10T00:00:00.0000000Z,2019-07-09T00:02:28.4320000Z,2019-07-09T23:57:19.3490000Z,98.53,99.22,94.5,95.56,5570.45488766,1239
2019-07-10T00:00:00.0000000Z,2019-07-11T00:00:00.0000000Z,2019-07-10T00:00:45.2310000Z,2019-07-10T23:58:45.3260000Z,95.98,97.0,81.78,87.18,12944.0088829,2943
2019-07-11T00:00:00.0000000Z,2019-07-12T00:00:00.0000000Z,2019-07-11T00:01:09.2630000Z,2019-07-11T23:59:39.8900000Z,87.19,87.19,75.92,82.18,15739.73046193,2867
2019-07-12T00:00:00.0000000Z,2019-07-13T00:00:00.0000000Z,2019-07-12T00:01:04.3150000Z,2019-07-12T23:54:02.9520000Z,81.95,86.52,80.92,83.98,5145.12791382,1215
2019-07-13T00:00:00.0000000Z,2019-07-14T00:00:00.0000000Z,2019-07-13T00:03:09.4880000Z,2019-07-13T23:56:15.8080000Z,83.99,83.99,77.47,81.05,5142.3797005,1009
2019-07-14T00:00:00.0000000Z,2019-07-15T00:00:00.0000000Z,2019-07-14T00:07:45.9500000Z,2019-07-14T23:55:52.7510000Z,80.85,80.99,70.45,71.0,12092.82147632,2303
2019-07-15T00:00:00.0000000Z,2019-07-16T00:00:00.0000000Z,2019-07-15T00:00:30.2000000Z,2019-07-15T23:59:00.4900000Z,73.28,74.99,67.68,72.57,10445.59612354,2176
2019-07-16T00:00:00.0000000Z,2019-07-17T00:00:00.0000000Z,2019-07-16T00:00:11.8110000Z,2019-07-16T23:59:30.8780000Z,72.57,74.24,61.48,64.54,16960.68449212,2884
2019-07-17T00:00:00.0000000Z,2019-07-18T00:00:00.0000000Z,2019-07-17T00:02:24.2860000Z,2019-07-17T23:58:05.5860000Z,65.2,76.0,62.4,72.31,17336.76640632,2388
2019-07-18T00:00:00.0000000Z,2019-07-19T00:00:00.0000000Z,2019-07-18T00:02:57.4800000Z,2019-07-18T23:56:59.6670000Z,72.8,84.36,70.3,80.55,21118.06131992,1848
2019-07-19T00:00:00.0000000Z,2019-07-20T00:00:00.0000000Z,2019-07-19T00:00:22.5940000Z,2019-07-19T23:53:18.7300000Z,80.99,80.99,76.29,78.93,4390.74673479,955
2019-07-20T00:00:00.0000000Z,2019-07-21T00:00:00.0000000Z,2019-07-20T00:00:11.8480000Z,2019-07-20T23:54:10.7310000Z,78.72,84.5,78.2,79.99,6283.90934685,1116
2019-07-21T00:00:00.0000000Z,2019-07-22T00:00:00.0000000Z,2019-07-21T00:01:19.1570000Z,2019-07-21T23:56:25.4000000Z,80.37,81.85,77.2,80.04,4464.00669634,737
2019-07-22T00:00:00.0000000Z,2019-07-23T00:00:00.0000000Z,2019-07-22T00:03:08.1300000Z,2019-07-22T23:59:40.9720000Z,80.36,80.48,72.81,76.53,6451.5552931,1015
2019-07-23T00:00:00.0000000Z,2019-07-24T00:00:00.0000000Z,2019-07-23T00:00:03.9740000Z,2019-07-23T23:55:52.2700000Z,76.62,76.62,70.94,72.78,5812.2711673,1000
2019-07-24T00:00:00.0000000Z,2019-07-25T00:00:00.0000000Z,2019-07-24T00:03:06.1510000Z,2019-07-24T23:59:13.4390000Z,72.0,77.7,70.02,75.84,5997.29549211,912
2019-07-25T00:00:00.0000000Z,2019-07-26T00:00:00.0000000Z,2019-07-25T00:01:19.9400000Z,2019-07-25T23:59:36.4350000Z,75.66,77.57,74.0,75.13,4991.08083392,844
2019-07-26T00:00:00.0000000Z,2019-07-27T00:00:00.0000000Z,2019-07-26T00:01:21.8340000Z,2019-07-26T23:59:41.7580000Z,74.77,76.51,72.64,76.39,3003.74865007,770
2019-07-27T00:00:00.0000000Z,2019-07-28T00:00:00.0000000Z,2019-07-27T00:00:02.3180000Z,2019-07-27T23:56:51.4970000Z,75.94,76.98,70.5,71.84,5361.23266249,1077
2019-07-28T00:00:00.0000000Z,2019-07-29T00:00:00.0000000Z,2019-07-28T00:00:02.2340000Z,2019-07-28T23:58:20.6490000Z,72.08,73.55,67.86,72.95,4510.5871645,791
2019-07-29T00:00:00.0000000Z,2019-07-30T00:00:00.0000000Z,2019-07-29T00:00:40.4030000Z,2019-07-29T23:52:26.5000000Z,72.95,74.73,71.09,74.18,5082.56173235,770
2019-07-30T00:00:00.0000000Z,2019-07-31T00:00:00.0000000Z,2019-07-30T00:01:14.2140000Z,2019-07-30T23:59:07.5040000Z,73.91,76.27,72.79,74.35,5361.92560521,1029
2019-07-31T00:00:00.0000000Z,2019-08-01T00:00:00.0000000Z,2019-07-31T00:03:42.8090000Z,2019-07-31T23:56:04.9840000Z,74.3,82.0,74.02,81.41,9000.90181146,1447
2019-08-01T00:00:00.0000000Z,2019-08-02T00:00:00.0000000Z,2019-08-01T00:02:00.5970000Z,2019-08-01T23:56:38.5430000Z,81.54,82.98,78.82,81.6,6848.65139695,1171
2019-08-02T00:00:00.0000000Z,2019-08-03T00:00:00.0000000Z,2019-08-02T00:00:59.7730000Z,2019-08-02T23:54:19.7600000Z,81.35,82.69,76.29,78.2,6095.92387036,1140
2019-08-03T00:00:00.0000000Z,2019-08-04T00:00:00.0000000Z,2019-08-03T00:11:26.3230000Z,2019-08-03T23:58:08.8670000Z,77.88,79.49,76.75,77.15,3091.89787584,829
2019-08-04T00:00:00.0000000Z,2019-08-05T00:00:00.0000000Z,2019-08-04T00:08:46.2970000Z,2019-08-04T23:50:39.8770000Z,77.65,77.97,74.59,76.37,3584.03622038,823
2019-08-05T00:00:00.0000000Z,2019-08-06T00:00:00.0000000Z,2019-08-05T00:00:31.6700000Z,2019-08-05T23:59:02.9600000Z,76.51,88.67,76.37,79.4,16316.4022114,2190
2019-08-06T00:00:00.0000000Z,2019-08-07T00:00:00.0000000Z,2019-08-06T00:02:19.8780000Z,2019-08-06T23:56:55.2650000Z,79.22,81.22,74.54,76.66,6697.10107882,1259
2019-08-07T00:00:00.0000000Z,2019-08-08T00:00:00.0000000Z,2019-08-07T00:05:29.4220000Z,2019-08-07T23:59:54.9390000Z,75.88,77.5,71.46,74.0,6426.08198407,1107
2019-08-08T00:00:00.0000000Z,2019-08-09T00:00:00.0000000Z,2019-08-08T00:08:03.5400000Z,2019-08-08T23:58:10.6910000Z,74.21,75.6,72.3,73.87,4625.45876164,925
2019-08-09T00:00:00.0000000Z,2019-08-10T00:00:00.0000000Z,2019-08-09T00:00:00.5790000Z,2019-08-09T23:58:57.6510000Z,74.09,74.24,68.17,69.8,7213.26108399,1414
2019-08-10T00:00:00.0000000Z,2019-08-11T00:00:00.0000000Z,2019-08-10T00:01:17.5980000Z,2019-08-10T23:55:36.7290000Z,69.99,72.63,68.09,70.69,4570.03618868,1051
2019-08-11T00:00:00.0000000Z,2019-08-12T00:00:00.0000000Z,2019-08-11T00:01:58.5570000Z,2019-08-11T23:49:59.5730000Z,70.74,75.76,70.74,75.0,4513.50516983,1006
2019-08-12T00:00:00.0000000Z,2019-08-13T00:00:00.0000000Z,2019-08-12T00:03:23.3310000Z,2019-08-12T23:59:37.5790000Z,74.51,74.77,70.59,70.91,5120.12501097,867
2019-08-13T00:00:00.0000000Z,2019-08-14T00:00:00.0000000Z,2019-08-13T00:01:12.4950000Z,2019-08-13T23:57:52.9410000Z,71.11,71.8,68.74,70.01,7086.97098973,885
2019-08-14T00:00:00.0000000Z,2019-08-15T00:00:00.0000000Z,2019-08-14T00:11:13.9720000Z,2019-08-14T23:59:59.9630000Z,70.24,71.21,62.06,62.9,13449.64626146,1879
2019-08-15T00:00:00.0000000Z,2019-08-16T00:00:00.0000000Z,2019-08-15T00:00:50.5500000Z,2019-08-15T23:59:40.8780000Z,62.98,64.19,58.9,63.05,16283.47591889,2028
2019-08-16T00:00:00.0000000Z,2019-08-17T00:00:00.0000000Z,2019-08-16T00:00:27.9090000Z,2019-08-16T23:48:52.1100000Z,63.21,63.3,59.64,61.63,9019.01768268,989
2019-08-17T00:00:00.0000000Z,2019-08-18T00:00:00.0000000Z,2019-08-17T00:02:57.2610000Z,2019-08-17T23:55:46.2190000Z,61.72,61.76,59.16,60.04,4533.14765152,828
2019-08-18T00:00:00.0000000Z,2019-08-19T00:00:00.0000000Z,2019-08-18T00:07:34.9140000Z,2019-08-18T23:56:59.4420000Z,59.92,64.35,59.12,62.84,6918.8159387,925
2019-08-19T00:00:00.0000000Z,2019-08-20T00:00:00.0000000Z,2019-08-19T00:00:00.8510000Z,2019-08-19T23:55:09.7790000Z,62.84,65.0,62.08,63.84,9240.30298415,899
2019-08-20T00:00:00.0000000Z,2019-08-21T00:00:00.0000000Z,2019-08-20T00:02:55.5020000Z,2019-08-20T23:58:48.5180000Z,63.68,63.79,60.77,61.61,6339.63998084,648
2019-08-21T00:00:00.0000000Z,2019-08-22T00:00:00.0000000Z,2019-08-21T00:01:28.1380000Z,2019-08-21T23:59:50.6180000Z,61.74,61.97,57.88,60.22,7513.89213212,974
2019-08-22T00:00:00.0000000Z,2019-08-23T00:00:00.0000000Z,2019-08-22T00:01:07.9250000Z,2019-08-22T23:59:03.8710000Z,60.64,61.48,58.75,60.17,5230.35191781,757
2019-08-23T00:00:00.0000000Z,2019-08-24T00:00:00.0000000Z,2019-08-23T00:00:17.5300000Z,2019-08-23T23:58:55.4800000Z,60.0,62.66,59.5,61.64,4643.7401425,689
2019-08-24T00:00:00.0000000Z,2019-08-25T00:00:00.0000000Z,2019-08-24T00:21:35.2040000Z,2019-08-24T23:27:23.0560000Z,61.45,61.45,58.27,59.97,3621.52832529,628
2019-08-25T00:00:00.0000000Z,2019-08-26T00:00:00.0000000Z,2019-08-25T00:02:00.6260000Z,2019-08-25T23:58:19.8610000Z,59.81,60.98,57.77,58.94,3320.96797621,525
2019-08-26T00:00:00.0000000Z,2019-08-27T00:00:00.0000000Z,2019-08-26T00:01:15.9140000Z,2019-08-26T23:47:09.2890000Z,59.0,61.69,58.8,60.17,2624.11634599,549
2019-08-27T00:00:00.0000000Z,2019-08-28T00:00:00.0000000Z,2019-08-27T00:01:19.8900000Z,2019-08-27T23:58:50.6600000Z,60.17,60.18,58.63,59.34,3906.57742987,556
2019-08-28T00:00:00.0000000Z,2019-08-29T00:00:00.0000000Z,2019-08-28T00:07:41.3740000Z,2019-08-28T23:59:40.8900000Z,58.92,59.62,50.2,54.62,12938.27975098,1560
2019-08-29T00:00:00.0000000Z,2019-08-30T00:00:00.0000000Z,2019-08-29T00:00:36.6990000Z,2019-08-29T23:56:50.8850000Z,54.81,54.81,50.63,52.24,7989.24265303,1202
2019-08-30T00:00:00.0000000Z,2019-08-31T00:00:00.0000000Z,2019-08-30T00:02:21.6040000Z,2019-08-30T23:58:08.9600000Z,52.22,54.23,51.06,52.94,6992.68181725,1123
2019-08-31T00:00:00.0000000Z,2019-09-01T00:00:00.0000000Z,2019-08-31T00:02:47.6620000Z,2019-08-31T23:58:44.3350000Z,53.0,53.67,51.37,53.01,6650.54952697,970
2019-09-01T00:00:00.0000000Z,2019-09-02T00:00:00.0000000Z,2019-09-01T00:00:42.5660000Z,2019-09-01T23:58:02.1340000Z,52.99,55.4,52.8,54.63,4763.63919246,751
2019-09-02T00:00:00.0000000Z,2019-09-03T00:00:00.0000000Z,2019-09-02T00:00:43.7570000Z,2019-09-02T23:59:31.8180000Z,54.39,56.5,53.74,55.67,8898.54212493,1147
2019-09-03T00:00:00.0000000Z,2019-09-04T00:00:00.0000000Z,2019-09-03T00:03:00.1840000Z,2019-09-03T23:45:27.4980000Z,55.66,58.69,55.5,57.25,6356.09917004,1020
2019-09-04T00:00:00.0000000Z,2019-09-05T00:00:00.0000000Z,2019-09-04T00:13:55.6190000Z,2019-09-04T23:49:49.7350000Z,56.88,57.22,54.44,54.92,3641.09093406,676
2019-09-05T00:00:00.0000000Z,2019-09-06T00:00:00.0000000Z,2019-09-05T00:03:23.4910000Z,2019-09-05T23:53:38.6920000Z,54.85,55.21,52.29,53.27,6218.21677151,606
2019-09-06T00:00:00.0000000Z,2019-09-07T00:00:00.0000000Z,2019-09-06T00:04:18.5350000Z,2019-09-06T23:58:27.9900000Z,53.27,55.46,52.3,52.92,6072.54382486,684
2019-09-07T00:00:00.0000000Z,2019-09-08T00:00:00.0000000Z,2019-09-07T00:03:22.5360000Z,2019-09-07T23:56:58.8420000Z,52.79,57.98,52.71,56.23,3610.77155675,626
2019-09-08T00:00:00.0000000Z,2019-09-09T00:00:00.0000000Z,2019-09-08T00:03:19.7050000Z,2019-09-08T23:58:01.0990000Z,56.23,58.88,55.46,57.14,4817.06098331,773
2019-09-09T00:00:00.0000000Z,2019-09-10T00:00:00.0000000Z,2019-09-09T00:17:53.7130000Z,2019-09-09T23:55:20.4580000Z,57.36,57.85,55.36,57.04,3672.14852406,600
2019-09-10T00:00:00.0000000Z,2019-09-11T00:00:00.0000000Z,2019-09-10T00:06:01.5250000Z,2019-09-10T23:53:52.6850000Z,56.97,59.36,56.42,57.31,4538.56567138,662
2019-09-11T00:00:00.0000000Z,2019-09-12T00:00:00.0000000Z,2019-09-11T00:13:08.6330000Z,2019-09-11T23:54:59.5520000Z,57.49,57.8,55.4,56.5,2550.77561932,485
2019-09-12T00:00:00.0000000Z,2019-09-13T00:00:00.0000000Z,2019-09-12T00:03:04.7370000Z,2019-09-12T23:59:12.1840000Z,56.74,56.87,55.5,56.07,2236.00561295,538
2019-09-13T00:00:00.0000000Z,2019-09-14T00:00:00.0000000Z,2019-09-13T01:02:18.4570000Z,2019-09-13T23:45:27.8390000Z,56.18,56.51,54.02,55.3,3496.97079789,581
2019-09-14T00:00:00.0000000Z,2019-09-15T00:00:00.0000000Z,2019-09-14T00:12:53.2180000Z,2019-09-14T23:49:07.7460000Z,55.21,57.31,54.62,56.45,2139.21151866,443
2019-09-15T00:00:00.0000000Z,2019-09-16T00:00:00.0000000Z,2019-09-15T00:01:11.4040000Z,2019-09-15T23:59:02.4100000Z,56.41,56.99,55.47,56.05,1619.53979566,428
2019-09-16T00:00:00.0000000Z,2019-09-17T00:00:00.0000000Z,2019-09-16T00:02:33.6010000Z,2019-09-16T23:55:52.1280000Z,56.32,59.99,56.01,58.44,5060.7356462,841
2019-09-17T00:00:00.0000000Z,2019-09-18T00:00:00.0000000Z,2019-09-17T00:00:00.9160000Z,2019-09-17T23:59:16.6350000Z,58.46,62.79,58.1,59.18,5283.11660921,1055
2019-09-18T00:00:00.0000000Z,2019-09-19T00:00:00.0000000Z,2019-09-18T00:01:21.8590000Z,2019-09-18T23:52:15.5640000Z,59.43,64.19,59.39,62.34,4370.74684747,931
2019-09-19T00:00:00.0000000Z,2019-09-20T00:00:00.0000000Z,2019-09-19T00:07:24.3900000Z,2019-09-19T23:56:06.0310000Z,62.26,62.26,58.23,61.69,7199.41498313,917
2019-09-20T00:00:00.0000000Z,2019-09-21T00:00:00.0000000Z,2019-09-20T00:00:00.5800000Z,2019-09-20T23:55:09.3990000Z,61.16,61.42,58.21,60.55,4320.01991363,683
2019-09-21T00:00:00.0000000Z,2019-09-22T00:00:00.0000000Z,2019-09-21T00:01:47.4600000Z,2019-09-21T23:54:34.4350000Z,60.48,60.54,58.0,58.9,1959.75884956,487
2019-09-22T00:00:00.0000000Z,2019-09-23T00:00:00.0000000Z,2019-09-22T00:10:00.9530000Z,2019-09-22T23:45:09.7340000Z,58.82,58.9,57.0,58.27,3216.70658604,527
2019-09-23T00:00:00.0000000Z,2019-09-24T00:00:00.0000000Z,2019-09-23T00:03:41.6930000Z,2019-09-23T23:55:36.2950000Z,58.27,59.63,49.52,53.46,8486.92797564,1241
2019-09-24T00:00:00.0000000Z,2019-09-25T00:00:00.0000000Z,2019-09-24T00:00:00.3110000Z,2019-09-24T23:59:15.4170000Z,53.43,54.34,43.0,45.7,29486.99155943,3843
2019-09-25T00:00:00.0000000Z,2019-09-26T00:00:00.0000000Z,2019-09-25T00:00:00.6640000Z,2019-09-25T23:57:23.0550000Z,45.3,47.44,43.0,46.73,20177.6476811,2393
2019-09-26T00:00:00.0000000Z,2019-09-27T00:00:00.0000000Z,2019-09-26T00:00:00.7550000Z,2019-09-26T23:58:05.8930000Z,46.56,46.89,40.19,44.87,11467.31245581,1483
2019-09-27T00:00:00.0000000Z,2019-09-28T00:00:00.0000000Z,2019-09-27T00:00:00.5080000Z,2019-09-27T23:55:25.8150000Z,44.78,46.36,42.9,45.63,4580.42395327,1010
2019-09-28T00:00:00.0000000Z,2019-09-29T00:00:00.0000000Z,2019-09-28T00:00:12.8720000Z,2019-09-28T23:56:34.6900000Z,45.75,45.99,43.91,45.22,5036.06935959,691
2019-09-29T00:00:00.0000000Z,2019-09-30T00:00:00.0000000Z,2019-09-29T00:01:11.9400000Z,2019-09-29T23:54:07.1800000Z,45.31,45.35,42.71,43.89,7819.42086143,711
2019-09-30T00:00:00.0000000Z,2019-10-01T00:00:00.0000000Z,2019-09-30T00:12:17.7230000Z,2019-09-30T23:55:25.0190000Z,44.04,45.9,43.0,45.73,6359.30266849,940
2019-10-01T00:00:00.0000000Z,2019-10-02T00:00:00.0000000Z,2019-10-01T00:00:00.5670000Z,2019-10-01T23:58:05.0360000Z,45.7,47.49,44.8,45.43,6483.43284803,908
2019-10-02T00:00:00.0000000Z,2019-10-03T00:00:00.0000000Z,2019-10-02T00:01:36.8980000Z,2019-10-02T23:59:42.7090000Z,45.57,46.4,45.03,45.92,2079.50437491,602
2019-10-03T00:00:00.0000000Z,2019-10-04T00:00:00.0000000Z,2019-10-03T00:25:40.1070000Z,2019-10-03T23:48:53.7310000Z,45.79,46.33,43.11,45.81,3660.90596583,548
2019-10-04T00:00:00.0000000Z,2019-10-05T00:00:00.0000000Z,2019-10-04T00:21:49.6030000Z,2019-10-04T23:54:31.7480000Z,45.53,46.78,45.0,45.95,2776.35371751,613
2019-10-05T00:00:00.0000000Z,2019-10-06T00:00:00.0000000Z,2019-10-05T00:03:34.3170000Z,2019-10-05T23:51:09.0740000Z,45.83,46.65,45.11,46.01,2241.08594841,434
2019-10-06T00:00:00.0000000Z,2019-10-07T00:00:00.0000000Z,2019-10-06T00:11:23.4900000Z,2019-10-06T23:59:47.3770000Z,46.11,46.17,43.5,44.2,4230.6326349,547
2019-10-07T00:00:00.0000000Z,2019-10-08T00:00:00.0000000Z,2019-10-07T00:00:53.8010000Z,2019-10-07T23:30:01.3920000Z,44.16,47.79,43.07,47.02,4394.48485934,639
2019-10-08T00:00:00.0000000Z,2019-10-09T00:00:00.0000000Z,2019-10-08T00:03:21.6860000Z,2019-10-08T23:59:42.5780000Z,47.2,47.55,46.33,46.82,2280.83667937,511
2019-10-09T00:00:00.0000000Z,2019-10-10T00:00:00.0000000Z,2019-10-09T00:01:12.8500000Z,2019-10-09T23:57:06.3190000Z,46.77,49.12,46.31,48.56,5117.23849662,646
2019-10-10T00:00:00.0000000Z,2019-10-11T00:00:00.0000000Z,2019-10-10T00:05:56.1200000Z,2019-10-10T23:55:19.2930000Z,48.73,48.82,46.07,46.36,3285.44994462,571
2019-10-11T00:00:00.0000000Z,2019-10-12T00:00:00.0000000Z,2019-10-11T00:00:51.4610000Z,2019-10-11T23:46:53.4230000Z,46.45,47.05,43.98,44.14,12627.74664979,761
2019-10-12T00:00:00.0000000Z,2019-10-13T00:00:00.0000000Z,2019-10-12T00:11:21.1430000Z,2019-10-12T23:55:49.8240000Z,44.47,44.89,44.03,44.25,1907.80976098,409
2019-10-13T00:00:00.0000000Z,2019-10-14T00:00:00.0000000Z,2019-10-13T00:03:01.8770000Z,2019-10-13T23:44:03.4820000Z,44.19,45.72,44.1,44.86,3139.90287233,477
2019-10-14T00:00:00.0000000Z,2019-10-15T00:00:00.0000000Z,2019-10-14T00:13:16.7530000Z,2019-10-14T23:55:48.9650000Z,44.72,45.58,44.69,45.31,2271.18142429,371
2019-10-15T00:00:00.0000000Z,2019-10-16T00:00:00.0000000Z,2019-10-15T00:05:00.0210000Z,2019-10-15T23:58:12.7210000Z,45.33,45.69,42.4,42.8,6387.91494603,706
2019-10-16T00:00:00.0000000Z,2019-10-17T00:00:00.0000000Z,2019-10-16T00:00:40.0900000Z,2019-10-16T23:59:58.1630000Z,42.75,43.41,40.05,41.05,5014.45344248,748
2019-10-17T00:00:00.0000000Z,2019-10-18T00:00:00.0000000Z,2019-10-17T00:07:07.6900000Z,2019-10-17T23:22:40.5040000Z,41.06,42.98,40.3,42.75,2100.57317811,490
2019-10-18T00:00:00.0000000Z,2019-10-19T00:00:00.0000000Z,2019-10-18T00:00:22.8150000Z,2019-10-18T23:57:18.1040000Z,42.82,42.83,40.6,41.2,3924.21802109,644
2019-10-19T00:00:00.0000000Z,2019-10-20T00:00:00.0000000Z,2019-10-19T00:08:20.7020000Z,2019-10-19T23:33:21.5430000Z,41.26,42.28,40.65,41.68,2981.00357161,419
2019-10-20T00:00:00.0000000Z,2019-10-21T00:00:00.0000000Z,2019-10-20T00:44:25.0600000Z,2019-10-20T23:40:12.8420000Z,41.67,42.96,40.88,42.6,3304.56701128,433
2019-10-21T00:00:00.0000000Z,2019-10-22T00:00:00.0000000Z,2019-10-21T00:00:00.4960000Z,2019-10-21T23:47:01.0440000Z,42.55,43.02,41.5,42.2,2358.28789577,445
2019-10-22T00:00:00.0000000Z,2019-10-23T00:00:00.0000000Z,2019-10-22T00:04:09.4170000Z,2019-10-22T23:58:53.4330000Z,42.26,42.58,41.3,41.52,2044.01295912,381
2019-10-23T00:00:00.0000000Z,2019-10-24T00:00:00.0000000Z,2019-10-23T00:20:08.1100000Z,2019-10-23T23:52:04.1990000Z,41.53,41.69,37.05,38.35,13195.86560368,1545
2019-10-24T00:00:00.0000000Z,2019-10-25T00:00:00.0000000Z,2019-10-24T00:03:10.7280000Z,2019-10-24T23:55:27.8500000Z,38.35,39.31,37.5,38.67,5633.10093843,801
